"","co2","temperature","humidity","door","motion","fp2","occupancy","weekday","hour"
"374",714,21.38,47.16,42657,43176,"detection","non_detection","Thursday",14
"375",714,21.38,47.16,102632,103171,"detection","non_detection","Thursday",14
"376",714,21.38,47.16,164228,164254,"detection","non_detection","Thursday",14
"377",696,21.38,47.16,224685,224671,"detection","non_detection","Thursday",14
"378",696,21.38,47.16,282671,283174,"detection","non_detection","Thursday",14
"379",696,21.46,46.76,342705,343228,"detection","non_detection","Thursday",14
"380",696,21.46,46.76,403164,403692,"detection","non_detection","Thursday",14
"381",696,21.46,46.76,463215,463718,"detection","detection","Thursday",14
"382",699,21.46,46.76,522668,523197,"detection","non_detection","Thursday",14
"383",699,21.46,46.76,583668,583170,"detection","detection","Thursday",14
"384",699,21.46,46.76,107,3186,"detection","non_detection","Thursday",14
"385",699,21.46,46.76,60555,63179,"detection","non_detection","Thursday",14
"386",699,21.46,46.76,121135,123736,"detection","detection","Thursday",14
"387",695,21.46,46.76,44687,47526,"detection","detection","Thursday",14
"388",695,21.46,46.76,4215,10434,"non_detection","non_detection","Thursday",14
"389",695,21.46,46.76,62622,68869,"detection","detection","Thursday",14
"390",695,21.46,46.76,53488,55795,"detection","non_detection","Thursday",14
"391",695,21.46,46.76,113459,57885,"detection","non_detection","Thursday",14
"392",693,21.46,46.76,175069,19878,"detection","detection","Thursday",14
"393",693,21.46,46.76,18551,20677,"detection","non_detection","Thursday",14
"394",693,21.46,46.76,78916,80739,"detection","non_detection","Thursday",14
"395",693,21.46,46.76,138752,140882,"detection","non_detection","Thursday",14
"396",693,21.46,46.76,199205,201271,"detection","non_detection","Thursday",14
"397",694,21.46,46.76,260613,261729,"detection","non_detection","Thursday",14
"398",694,21.46,46.76,318614,320730,"non_detection","non_detection","Thursday",14
"399",694,21.46,46.76,379196,381258,"detection","detection","Thursday",14
"400",694,21.46,46.76,45617,45086,"detection","non_detection","Thursday",14
"401",694,21.46,46.76,104610,105064,"detection","non_detection","Thursday",14
"402",683,21.46,46.76,12222,17351,"non_detection","non_detection","Thursday",14
"403",683,21.46,46.76,73281,77341,"non_detection","non_detection","Thursday",14
"404",683,21.46,46.76,132220,137346,"non_detection","non_detection","Thursday",14
"405",683,21.46,46.76,192786,197916,"non_detection","non_detection","Thursday",14
"406",683,21.46,46.76,255745,258842,"non_detection","non_detection","Thursday",14
"407",693,21.46,46.76,312251,317386,"non_detection","non_detection","Thursday",14
"408",693,21.46,46.76,372236,377369,"non_detection","non_detection","Thursday",14
"409",693,21.46,46.76,433256,437321,"non_detection","non_detection","Thursday",14
"410",693,21.46,46.76,493276,498350,"non_detection","non_detection","Thursday",14
"411",693,21.46,46.76,552236,557367,"non_detection","non_detection","Thursday",14
"412",682,21.46,46.76,612268,617388,"non_detection","non_detection","Thursday",14
"413",682,21.46,46.76,673198,678333,"non_detection","non_detection","Thursday",14
"414",682,21.18,46.76,732222,737332,"non_detection","non_detection","Thursday",14
"415",682,21.18,46.76,792772,797899,"non_detection","non_detection","Thursday",14
"416",682,21.18,46.76,852842,857914,"non_detection","non_detection","Thursday",14
"417",682,21.18,46.76,912709,917304,"non_detection","non_detection","Thursday",14
"418",682,21.18,46.76,972177,977307,"non_detection","non_detection","Thursday",14
"419",682,21.18,46.76,1032180,1037302,"non_detection","non_detection","Thursday",14
"420",682,21.18,46.76,1093249,1097305,"non_detection","non_detection","Thursday",14
"421",682,21.18,46.76,1152173,1157318,"non_detection","non_detection","Thursday",15
"422",681,21.18,46.76,1212870,1217936,"non_detection","non_detection","Thursday",15
"423",681,21.18,46.76,1272189,1277313,"non_detection","non_detection","Thursday",15
"424",681,21.18,46.76,1333994,1338358,"non_detection","non_detection","Thursday",15
"425",681,21.18,46.76,1392219,1397313,"non_detection","non_detection","Thursday",15
"426",681,21.18,46.76,1453507,1457529,"non_detection","non_detection","Thursday",15
"427",678,21.18,46.76,1512202,1517315,"non_detection","non_detection","Thursday",15
"428",678,21.18,46.76,1573209,1578326,"non_detection","non_detection","Thursday",15
"429",678,21.18,46.76,1633363,1637373,"non_detection","non_detection","Thursday",15
"430",678,21.18,46.76,1694354,1697349,"non_detection","non_detection","Thursday",15
"431",678,21.18,46.76,1754489,1758979,"non_detection","non_detection","Thursday",15
"432",674,21.18,46.76,1812229,1817303,"non_detection","non_detection","Thursday",15
"433",674,21.18,46.76,1873255,1878370,"non_detection","non_detection","Thursday",15
"434",674,21.08,46.06,1932241,1937317,"non_detection","non_detection","Thursday",15
"435",674,21.08,46.06,1992216,1997325,"non_detection","non_detection","Thursday",15
"436",674,21.08,46.06,2052478,2057547,"non_detection","non_detection","Thursday",15
"437",673,21.08,46.06,2112747,2117349,"non_detection","non_detection","Thursday",15
"438",673,21.08,46.06,2172841,2177455,"non_detection","non_detection","Thursday",15
"439",673,21.08,46.06,2232170,2237292,"non_detection","non_detection","Thursday",15
"440",673,21.08,46.06,2292237,2297350,"non_detection","non_detection","Thursday",15
"441",673,21.08,46.06,2352884,2357305,"non_detection","non_detection","Thursday",15
"442",677,21.08,46.06,2415280,2420399,"non_detection","non_detection","Thursday",15
"443",677,21.08,46.06,2472748,2477317,"non_detection","non_detection","Thursday",15
"444",677,21.08,46.06,12012,17306,"detection","detection","Thursday",15
"445",677,21.08,46.06,316,2006,"detection","detection","Thursday",15
"446",677,21.08,46.06,61962,63651,"detection","detection","Thursday",15
"447",701,21.08,46.06,120916,33080,"detection","detection","Thursday",15
"448",701,21.08,46.06,180813,93588,"detection","detection","Thursday",15
"449",701,21.08,46.06,242650,153152,"detection","detection","Thursday",15
"450",701,21.08,46.06,300373,213085,"detection","detection","Thursday",15
"451",701,21.08,46.06,360349,19698,"detection","detection","Thursday",15
"452",782,21.08,46.06,422065,81444,"detection","detection","Thursday",15
"453",782,21.08,46.06,480318,55739,"detection","detection","Thursday",15
"454",782,21.08,46.06,540311,50510,"detection","detection","Thursday",15
"455",782,21.08,46.06,600308,110508,"detection","detection","Thursday",15
"456",782,21.08,46.06,660888,170522,"detection","detection","Thursday",15
"457",810,21.08,46.06,720378,39244,"detection","detection","Thursday",15
"458",810,21.08,46.06,780932,99834,"detection","detection","Thursday",15
"459",810,21.08,46.06,840345,159211,"detection","detection","Thursday",15
"460",810,21.08,46.06,900306,219225,"detection","detection","Thursday",15
"461",810,21.08,46.06,960808,279199,"detection","detection","Thursday",15
"462",853,21.08,46.06,1021446,339719,"detection","detection","Thursday",15
"463",853,21.08,46.06,1080890,17558,"detection","detection","Thursday",15
"464",853,21.08,46.06,1143069,77597,"detection","detection","Thursday",15
"465",853,21.08,46.06,1201018,24762,"detection","detection","Thursday",15
"466",853,21.08,46.06,1261435,84097,"detection","detection","Thursday",15
"467",859,21.08,46.06,1321583,145136,"detection","detection","Thursday",15
"468",859,21.08,46.06,1382512,32587,"detection","detection","Thursday",15
"469",859,21.08,46.06,1442219,30591,"detection","detection","Thursday",15
"470",859,21.08,46.06,1500888,89496,"detection","detection","Thursday",15
"471",859,21.08,46.06,1560918,149507,"detection","detection","Thursday",15
"472",856,21.08,46.06,1620885,209516,"detection","detection","Thursday",15
"473",856,21.08,46.06,1680321,268923,"detection","detection","Thursday",15
"474",856,21.08,46.06,1741870,330498,"detection","detection","Thursday",15
"475",856,21.08,46.06,1800310,35073,"detection","detection","Thursday",15
"476",856,21.08,46.06,1861171,95725,"detection","detection","Thursday",15
"477",868,21.08,46.06,25800,53512,"detection","detection","Thursday",15
"478",868,21.08,46.06,85975,53517,"detection","detection","Thursday",15
"479",868,21.08,46.06,145765,13060,"detection","detection","Thursday",15
"480",868,21.08,46.06,204699,73020,"detection","detection","Thursday",15
"481",868,21.08,46.06,264667,133003,"detection","detection","Thursday",16
"482",834,21.08,46.06,325211,193495,"detection","detection","Thursday",16
"483",834,21.08,46.06,385218,2059,"detection","detection","Thursday",16
"484",834,21.08,46.06,445301,61553,"detection","detection","Thursday",16
"485",834,21.08,46.06,507714,58465,"detection","detection","Thursday",16
"486",834,21.08,46.06,564904,118683,"detection","detection","Thursday",16
"487",811,21.08,46.06,624669,37434,"detection","detection","Thursday",16
"488",811,21.11,47.06,685195,97421,"detection","detection","Thursday",16
"489",811,21.11,47.06,745246,157946,"detection","detection","Thursday",16
"490",811,21.11,47.06,804747,217467,"detection","detection","Thursday",16
"491",811,21.11,47.06,865274,278037,"detection","detection","Thursday",16
"492",795,21.11,47.06,925356,338112,"detection","detection","Thursday",16
"493",795,21.11,47.06,985254,397435,"detection","detection","Thursday",16
"494",795,21.11,47.06,1045939,32429,"detection","detection","Thursday",16
"495",795,21.11,47.06,1106286,93007,"detection","detection","Thursday",16
"496",795,21.11,47.06,1164633,152400,"detection","detection","Thursday",16
"497",779,21.11,47.06,1226726,212929,"detection","detection","Thursday",16
"498",779,21.11,47.06,1284630,272410,"detection","detection","Thursday",16
"499",779,21.11,47.06,1345303,332446,"detection","detection","Thursday",16
"500",779,21.11,47.06,1404643,392400,"detection","detection","Thursday",16
"501",779,21.11,47.06,1464701,452440,"detection","detection","Thursday",16
"502",781,21.11,47.06,1524651,512408,"detection","detection","Thursday",16
"503",781,21.11,47.06,1586414,5144,"detection","detection","Thursday",16
"504",781,21.11,47.06,1644992,64731,"detection","detection","Thursday",16
"505",781,21.11,47.06,1704680,40761,"detection","detection","Thursday",16
"506",781,21.11,47.06,1765479,14679,"detection","detection","Thursday",16
"507",775,21.11,47.06,1824635,74084,"detection","detection","Thursday",16
"508",775,21.11,47.06,1884697,134076,"detection","detection","Thursday",16
"509",775,21.11,47.06,1944840,4875,"detection","detection","Thursday",16
"510",775,21.11,47.06,2005526,65749,"detection","detection","Thursday",16
"511",775,21.11,47.06,2064934,52390,"detection","detection","Thursday",16
"512",779,21.11,47.06,2125132,112402,"detection","detection","Thursday",16
"513",779,21.11,47.06,2184676,172437,"detection","detection","Thursday",16
"514",779,21.11,47.06,2244653,232410,"detection","detection","Thursday",16
"515",779,21.11,47.06,2304691,35382,"detection","detection","Thursday",16
"516",779,21.11,47.06,2364626,95352,"detection","detection","Thursday",16
"517",777,21.11,47.06,2424926,1370,"detection","detection","Thursday",16
"518",777,21.11,47.06,2485673,61351,"detection","detection","Thursday",16
"519",777,21.11,47.06,2547419,31960,"detection","detection","Thursday",16
"520",777,21.11,47.06,2605259,22596,"detection","detection","Thursday",16
"521",777,21.11,47.06,2664648,82012,"detection","detection","Thursday",16
"522",777,21.11,47.06,2724727,142024,"detection","detection","Thursday",16
"523",777,21.11,47.06,2785145,202017,"detection","detection","Thursday",16
"524",777,21.11,47.06,1646,34405,"detection","non_detection","Thursday",16
"525",777,21.11,47.06,62159,93927,"detection","non_detection","Thursday",16
"526",777,21.11,47.06,121147,153952,"detection","non_detection","Thursday",16
"527",778,21.11,47.06,181169,213927,"detection","non_detection","Thursday",16
"528",778,21.11,47.06,242190,273932,"detection","non_detection","Thursday",16
"529",778,21.11,47.06,301361,334136,"detection","non_detection","Thursday",16
"530",778,21.11,47.06,361911,394505,"detection","non_detection","Thursday",16
"531",778,21.71,47.06,421576,453924,"detection","non_detection","Thursday",16
"532",758,21.71,47.06,481187,513991,"detection","non_detection","Thursday",16
"533",758,21.71,47.06,541114,573930,"detection","detection","Thursday",16
"534",758,21.71,47.06,35182,37239,"detection","non_detection","Thursday",16
"535",758,21.71,47.06,95719,28312,"detection","detection","Thursday",16
"536",758,21.71,47.06,30995,87820,"detection","non_detection","Thursday",16
"537",752,21.71,47.06,90955,147772,"detection","non_detection","Thursday",16
"538",752,21.71,47.06,151519,208287,"detection","non_detection","Thursday",16
"539",752,21.71,47.06,12831,13169,"detection","detection","Thursday",16
"540",752,21.71,47.06,23154,72132,"detection","detection","Thursday",16
"541",825,24.66,51.66,1001697,2512,"detection","detection","Thursday",9
"542",856,24.66,51.66,1061687,62505,"detection","detection","Thursday",9
"543",856,24.66,51.66,1121693,122511,"detection","detection","Thursday",9
"544",856,24.66,51.66,1181720,48855,"detection","detection","Thursday",9
"545",856,24.66,51.66,1241764,17922,"detection","detection","Thursday",9
"546",856,24.66,51.66,1301694,14579,"detection","detection","Thursday",9
"547",878,24.66,51.66,1361752,74579,"detection","non_detection","Thursday",9
"548",878,24.66,51.66,46560,52586,"detection","non_detection","Thursday",9
"549",878,24.66,51.66,106578,53638,"detection","non_detection","Thursday",9
"550",878,24.66,51.66,166570,113629,"detection","non_detection","Thursday",9
"551",878,24.66,51.66,226558,173631,"detection","non_detection","Thursday",9
"552",828,24.66,51.66,286569,233629,"detection","non_detection","Thursday",9
"553",828,24.66,51.66,346608,293682,"detection","non_detection","Thursday",9
"554",828,24.66,51.66,406653,353712,"detection","non_detection","Thursday",9
"555",828,24.66,51.66,466577,413628,"detection","non_detection","Thursday",9
"556",828,24.66,51.66,526628,473702,"detection","non_detection","Thursday",9
"557",767,24.66,51.66,586572,533629,"detection","non_detection","Thursday",9
"558",767,24.66,51.66,646570,593637,"detection","non_detection","Thursday",9
"559",767,24.66,51.66,706574,653636,"detection","non_detection","Thursday",9
"560",767,24.66,51.66,766552,713627,"detection","non_detection","Thursday",9
"561",767,24.66,51.66,826633,773640,"detection","non_detection","Thursday",9
"562",738,24.66,51.66,886547,833626,"detection","non_detection","Thursday",9
"563",738,24.66,51.66,946632,893682,"detection","non_detection","Thursday",9
"564",738,24.66,51.66,1006574,953630,"detection","non_detection","Thursday",9
"565",738,24.66,51.66,1066571,1013627,"detection","non_detection","Thursday",9
"566",738,24.66,51.66,1126584,1073648,"detection","non_detection","Thursday",9
"567",724,24.66,51.66,1186578,1133641,"detection","non_detection","Thursday",9
